1.000000e+002,1.092241e+010
1.005000e+002,1.078146e+010
1.010000e+002,1.064149e+010
1.015000e+002,1.050251e+010
1.020000e+002,1.036451e+010
1.025000e+002,1.022747e+010
1.030000e+002,1.009139e+010
1.035000e+002,9.956267e+009
1.040000e+002,9.822092e+009
1.045000e+002,9.688841e+009
1.050000e+002,9.556505e+009
1.055000e+002,9.425091e+009
1.060000e+002,9.294581e+009
1.065000e+002,9.164955e+009
1.070000e+002,9.036205e+009
1.075000e+002,8.908343e+009
1.080000e+002,8.781354e+009
1.085000e+002,8.655212e+009
1.090000e+002,8.529909e+009
1.095000e+002,8.405451e+009
1.100000e+002,8.281823e+009
1.105000e+002,8.159003e+009
1.110000e+002,8.036979e+009
1.115000e+002,7.915760e+009
1.120000e+002,7.795333e+009
1.125000e+002,7.675679e+009
1.130000e+002,7.556787e+009
1.135000e+002,7.438665e+009
1.140000e+002,7.321295e+009
1.145000e+002,7.204654e+009
1.150000e+002,7.088729e+009
1.155000e+002,6.973530e+009
1.160000e+002,6.859039e+009
1.165000e+002,6.745236e+009
1.170000e+002,6.632109e+009
1.175000e+002,6.519669e+009
1.180000e+002,6.407895e+009
1.185000e+002,6.296766e+009
1.190000e+002,6.186265e+009
1.195000e+002,6.076399e+009
1.200000e+002,5.967145e+009
1.205000e+002,5.858460e+009
1.210000e+002,5.750318e+009
1.215000e+002,5.642721e+009
1.220000e+002,5.535656e+009
1.225000e+002,5.429111e+009
1.230000e+002,5.323060e+009
1.235000e+002,5.217486e+009
1.240000e+002,5.112396e+009
1.245000e+002,5.007778e+009
1.250000e+002,4.903607e+009
1.255000e+002,4.799869e+009
1.260000e+002,4.696566e+009
1.265000e+002,4.593682e+009
1.270000e+002,4.491186e+009
1.275000e+002,4.389063e+009
1.280000e+002,4.287314e+009
1.285000e+002,4.185926e+009
1.290000e+002,4.084865e+009
1.295000e+002,3.984112e+009
1.300000e+002,3.883669e+009
1.305000e+002,3.783517e+009
1.310000e+002,3.683635e+009
1.315000e+002,3.583983e+009
1.320000e+002,3.484537e+009
1.325000e+002,3.385297e+009
1.330000e+002,3.286241e+009
1.335000e+002,3.187324e+009
1.340000e+002,3.088525e+009
1.345000e+002,2.989856e+009
1.350000e+002,2.891292e+009
1.355000e+002,2.792806e+009
1.360000e+002,2.694347e+009
1.365000e+002,2.595891e+009
1.370000e+002,2.497437e+009
1.375000e+002,2.398953e+009
1.380000e+002,2.300375e+009
1.385000e+002,2.201677e+009
1.390000e+002,2.102864e+009
1.395000e+002,2.003917e+009
1.400000e+002,1.904813e+009
1.405000e+002,1.805482e+009
1.410000e+002,1.705893e+009
1.415000e+002,1.606065e+009
1.420000e+002,1.505990e+009
1.425000e+002,1.405675e+009
1.430000e+002,1.305090e+009
1.435000e+002,1.204258e+009
1.440000e+002,1.103271e+009
1.445000e+002,1.002227e+009
1.450000e+002,9.012679e+008
1.455000e+002,8.005731e+008
1.460000e+002,7.004148e+008
1.465000e+002,6.011837e+008
1.470000e+002,5.033986e+008
1.475000e+002,4.077940e+008
1.480000e+002,3.153185e+008
1.485000e+002,2.270569e+008
1.490000e+002,1.443183e+008
1.495000e+002,6.840952e+007
